capacity,charge_1A_I_length,charge_3v6_I_sum,charge_20soc_I_sum,discharge_20soc_I_sum,discharge_80soc_I_sum,discharge_20to80soc_I_sum,charge_1A_V_sum,charge_3v6_V_length,charge_20soc_V_sum,discharge_20soc_V_end,discharge_80soc_V_end,discharge_20to80soc_V_range,charge_1A_T_range,charge_3v6_T_range,charge_20soc_T_range,discharge_20soc_T_range,discharge_80soc_T_range,discharge_20to80soc_T_range
0.410833333,0.5,0.420989059,0.420989059,0.761494,0.8430955,0.681573,0.5,0.93,0.956699571,0.053684211,0.6689,0.7188,0.5,0.5,0.5,0.5,0.5,0.5
0.4075,0.5,0.420761647,0.420761647,0.761493,0.843048,0.681542,0.5,0.93,0.956698,0.044210526,0.666,0.7168,0.5,0.5,0.5,0.5,0.5,0.5
0.404166667,0.5,0.413498471,0.413498471,0.761355,0.8429585,0.681527333,0.5,0.925,0.951553714,0.04,0.663,0.7142,0.5,0.5,0.5,0.5,0.5,0.5
0.400833333,0.5,0.414866,0.414866,0.76136,0.8429445,0.681516667,0.5,0.93,0.956694,0.037894737,0.6583,0.7097,0.5,0.5,0.5,0.5,0.5,0.5
0.3975,0.5,0.407525176,0.407525176,0.761414,0.843053,0.681571,0.5,0.925,0.951534286,0.028421053,0.6561,0.7084,0.5,0.5,0.5,0.5,0.5,0.5
0.39375,0.5,0.407656941,0.407656941,0.761405,0.8430215,0.681553,0.5,0.925,0.951537714,0.023157895,0.6521,0.7049,0.5,0.5,0.5,0.5,0.5,0.5
0.390416667,0.5,0.401061294,0.401061294,0.761458,0.843188,0.681646333,0.5,0.92,0.946401429,0.017894737,0.6491,0.7024,0.5,0.5,0.5,0.5,0.5,0.5
0.386666667,0.5,0.401008353,0.401008353,0.761495,0.843212,0.681650333,0.5,0.925,0.951547,0.014736842,0.6454,0.699,0.5,0.5,0.5,0.5,0.5,0.5
0.383333333,0.5,0.394612,0.394612,0.761543,0.843119,0.681572667,0.5,0.92,0.946388143,0.010526316,0.644,0.698,0.5,0.5,0.5,0.5,0.5,0.5
0.379583333,0.5,0.393088118,0.393088118,0.761511,0.843037,0.681528333,0.5,0.92,0.946404286,0.007368421,0.641,0.6953,0.5,0.5,0.5,0.5,0.5,0.5
0.37625,0.5,0.388384941,0.388384941,0.761411,0.8429325,0.681491667,0.5,0.92,0.946410429,0.003157895,0.6361,0.6908,0.5,0.5,0.5,0.5,0.5,0.5
0.3725,0.5,0.385748471,0.385748471,0.761355,0.8429085,0.681493667,0.5,0.92,0.946409429,0,0.6324,0.6874,0.5,0.5,0.5,0.5,0.5,0.5
0.369166667,0.5,0.380045529,0.380045529,0.761408,0.842979,0.681523667,0.5,0.915,0.941259571,0,0.6281,0.6834,0.5,0.5,0.5,0.5,0.5,0.5
0.365833333,0.5,0.377460588,0.377460588,0.761406,0.8430125,0.681546667,0.5,0.915,0.941262714,0,0.6247,0.6806,0.5,0.5,0.5,0.5,0.5,0.5
0.362083333,0.5,0.371749059,0.371749059,0.761405,0.843043,0.681567,0.5,0.91,0.936122286,0,0.6191,0.6749,0.5,0.5,0.5,0.5,0.5,0.5
0.358333333,0.5,0.371288706,0.371288706,0.76147,0.8431955,0.681647667,0.5,0.915,0.941254429,0,0.6163,0.6733,0.5,0.5,0.5,0.5,0.5,0.5
0.355,0.5,0.364690706,0.364690706,0.761459,0.8431695,0.681634,0.5,0.91,0.936103,0,0.6132,0.6713,0.5,0.5,0.5,0.5,0.5,0.5
0.35125,0.5,0.363952706,0.363952706,0.761529,0.843131,0.681585,0.5,0.91,0.936118857,0,0.6098,0.6684,0.5,0.5,0.5,0.5,0.5,0.5
0.346666667,0.5,0.356442,0.356442,0.761455,0.8430705,0.681569333,0.5,0.905,0.930977,0,0.6047,0.6635,0.5,0.5,0.5,0.5,0.5,0.5
0.343333333,0.5,0.354294118,0.354294118,0.761418,0.8429425,0.681496333,0.5,0.905,0.930974714,0,0.6016,0.6605,0.5,0.5,0.5,0.5,0.5,0.5
0.339166667,0.5,0.351034824,0.351034824,0.761396,0.8429165,0.681485667,0.5,0.905,0.930968429,0,0.5957,0.6546,0.5,0.5,0.5,0.5,0.5,0.5
0.335,0.5,0.346514941,0.346514941,0.761386,0.8429255,0.681495333,0.5,0.9,0.925835429,0,0.5904,0.65,0.5,0.5,0.5,0.5,0.5,0.5
0.331666667,0.5,0.340633294,0.340633294,0.761304,0.8430455,0.681602,0.5,0.895,0.920671571,0,0.5836,0.6436,0.5,0.5,0.5,0.5,0.5,0.5
0.3275,0.5,0.336141529,0.336141529,0.761436,0.843063,0.681570333,0.5,0.895,0.920671857,0,0.5802,0.6409,0.5,0.5,0.5,0.5,0.5,0.5
0.324166667,0.5,0.335038118,0.335038118,0.761473,0.8430205,0.68153,0.5,0.895,0.920671143,0,0.5756,0.6367,0.5,0.5,0.5,0.5,0.5,0.5
0.319583333,0.5,0.327946588,0.327946588,0.76139,0.842988,0.681535333,0.5,0.885,0.910393143,0,0.5697,0.6314,0.5,0.5,0.5,0.5,0.5,0.5
0.315833333,0.5,0.324923647,0.324923647,0.761384,0.8431045,0.681615333,0.5,0.885,0.910407286,0,0.5658,0.628,0.5,0.5,0.5,0.5,0.5,0.5
0.31125,0.5,0.319270588,0.319270588,0.761428,0.8430595,0.681570667,0.5,0.88,0.905239571,0,0.559,0.622,0.5,0.5,0.5,0.5,0.5,0.5
0.3075,0.5,0.319698941,0.319698941,0.761467,0.842954,0.681487333,0.5,0.885,0.910386714,0,0.5556,0.6188,0.5,0.5,0.5,0.5,0.5,0.5
0.30375,0.5,0.312976941,0.312976941,0.761393,0.8428905,0.681469333,0.5,0.875,0.900098571,0,0.549,0.6124,0.5,0.5,0.5,0.5,0.5,0.5
0.299166667,0.5,0.309594706,0.309594706,0.761314,0.8430975,0.681633667,0.5,0.875,0.900120143,0,0.5433,0.6071,0.5,0.5,0.5,0.5,0.5,0.5
0.295416667,0.5,0.305703765,0.305703765,0.761426,0.84308,0.681585333,0.5,0.875,0.900095714,0,0.5364,0.601,0.5,0.5,0.5,0.5,0.5,0.5
0.29125,0.5,0.301042471,0.301042471,0.761423,0.842935,0.681489667,0.5,0.87,0.894957429,0,0.5314,0.5966,0.5,0.5,0.5,0.5,0.5,0.5
0.287083333,0.5,0.297298118,0.297298118,0.761473,0.842884,0.681438667,0.5,0.865,0.889817286,0,0.5239,0.5889,0.5,0.5,0.5,0.5,0.5,0.5
0.282916667,0.5,0.292522941,0.292522941,0.761318,0.842988,0.681559,0.5,0.86,0.884667714,0,0.5172,0.5829,0.5,0.5,0.5,0.5,0.5,0.5
0.27875,0.5,0.288862118,0.288862118,0.761356,0.842889,0.681480667,0.5,0.86,0.884669143,0,0.5098,0.5758,0.5,0.5,0.5,0.5,0.5,0.5
0.275,0.5,0.283320353,0.283320353,0.761389,0.843018,0.681556,0.5,0.855,0.879541571,0,0.5019,0.5688,0.5,0.5,0.5,0.5,0.5,0.5
0.270416667,0.5,0.281045765,0.281045765,0.761376,0.8430045,0.681551,0.5,0.85,0.874390571,0,0.4937,0.5616,0.5,0.5,0.5,0.5,0.5,0.5
0.266666667,0.5,0.274988235,0.274988235,0.761389,0.8431975,0.681675667,0.5,0.845,0.869236571,0,0.4889,0.5576,0.5,0.5,0.5,0.5,0.5,0.5
0.262083333,0.5,0.271821059,0.271821059,0.761484,0.8432865,0.681703667,0.5,0.845,0.869236571,0,0.4808,0.5502,0.5,0.5,0.5,0.5,0.5,0.5
0.2575,0.5,0.267678,0.267678,0.761647,0.843325,0.681675667,0.5,0.84,0.864114571,0,0.4725,0.542,0.5,0.5,0.5,0.5,0.5,0.5
0.252916667,0.5,0.261294118,0.261294118,0.76156,0.843262,0.681662333,0.5,0.835,0.858966857,0,0.4615,0.5312,0.5,0.5,0.5,0.5,0.5,0.5
0.248333333,0.5,0.256132824,0.256132824,0.761414,0.84289,0.681462,0.5,0.83,0.853828143,0,0.453,0.5231,0.5,0.5,0.5,0.5,0.5,0.5
0.244166667,0.5,0.251906,0.251906,0.761338,0.84286,0.681467333,0.5,0.825,0.848684571,0,0.4454,0.5161,0.5,0.5,0.5,0.5,0.5,0.5
0.24,0.5,0.247395882,0.247395882,0.761397,0.842868,0.681453,0.5,0.82,0.843540571,0,0.436,0.5074,0.5,0.5,0.5,0.5,0.5,0.5
0.235,0.5,0.244407412,0.244407412,0.761387,0.8429735,0.681526667,0.5,0.82,0.843542286,0,0.4233,0.4954,0.5,0.5,0.5,0.5,0.5,0.5
0.230833333,0.5,0.240070588,0.240070588,0.761375,0.843147,0.681646667,0.5,0.815,0.838381,0,0.4154,0.4888,0.5,0.5,0.5,0.5,0.5,0.5
0.22625,0.5,0.236132588,0.236132588,0.761419,0.843207,0.681672333,0.5,0.81,0.833247,0,0.4046,0.479,0.5,0.5,0.5,0.5,0.5,0.5
0.221666667,0.5,0.229358,0.229358,0.761551,0.84329,0.681684,0.5,0.8,0.822964857,0,0.3949,0.4698,0.5,0.5,0.5,0.5,0.5,0.5
0.216666667,0.5,0.227110941,0.227110941,0.76164,0.8432425,0.681622667,0.5,0.8,0.822969286,0,0.3828,0.4578,0.5,0.5,0.5,0.5,0.5,0.5
0.212083333,0.5,0.220757176,0.220757176,0.761532,0.843054,0.681532667,0.5,0.79,0.812680714,0,0.3687,0.4437,0.5,0.5,0.5,0.5,0.5,0.5
0.207083333,0.5,0.216266824,0.216266824,0.761399,0.842905,0.681477,0.5,0.785,0.807535571,0,0.3531,0.4287,0.5,0.5,0.5,0.5,0.5,0.5
0.2025,0.5,0.212074,0.212074,0.761332,0.8428875,0.681487667,0.5,0.78,0.802392857,0,0.338,0.4141,0.5,0.5,0.5,0.5,0.5,0.5
0.1975,0.5,0.206383647,0.206383647,0.761395,0.84297,0.681522,0.5,0.77,0.792104286,0,0.3223,0.3997,0.5,0.5,0.5,0.5,0.5,0.5
0.193333333,0.5,0.201677412,0.201677412,0.761379,0.843056,0.681584667,0.5,0.765,0.786940571,0,0.3075,0.3853,0.5,0.5,0.5,0.5,0.5,0.5
0.188333333,0.5,0.196654471,0.196654471,0.761435,0.8432985,0.681728,0.5,0.755,0.776661429,0,0.2895,0.3686,0.5,0.5,0.5,0.5,0.5,0.5
0.183333333,0.5,0.191959294,0.191959294,0.761628,0.8433895,0.681725,0.5,0.75,0.771521714,0,0.2685,0.3482,0.5,0.5,0.5,0.5,0.5,0.5
0.178333333,0.5,0.187092706,0.187092706,0.761587,0.843224,0.681628,0.5,0.74,0.761238429,0,0.2448,0.3253,0.5,0.5,0.5,0.5,0.5,0.5
0.173333333,0.5,0.182972235,0.182972235,0.761645,0.8431225,0.681541333,0.5,0.735,0.756102714,0,0.2228,0.3039,0.5,0.5,0.5,0.5,0.5,0.5
0.1675,0.5,0.176693882,0.176693882,0.761484,0.8430105,0.681519333,0.5,0.725,0.745813429,0,0.1899,0.2714,0.5,0.5,0.5,0.5,0.5,0.5
0.163333333,0.5,0.170584941,0.170584941,0.761401,0.843075,0.68159,0.5,0.71,0.730383571,0,0.1626,0.2443,0.5,0.5,0.5,0.5,0.5,0.5
0.158333333,0.5,0.166171294,0.166171294,0.761503,0.84315,0.681606333,0.5,0.705,0.725228,0,0.1316,0.2141,0.5,0.5,0.5,0.5,0.5,0.5
0.153333333,0.5,0.161505882,0.161505882,0.761507,0.843262,0.681679333,0.5,0.695,0.714943,0,0.0944,0.1778,0.5,0.5,0.5,0.5,0.5,0.5
0.147916667,0.5,0.155683294,0.155683294,0.761507,0.8432545,0.681675667,0.5,0.68,0.699510429,0,0.089,0.1733,0.5,0.5,0.5,0.5,0.5,0.5
0.1425,0.5,0.149932,0.149932,0.761611,0.843263,0.681645667,0.5,0.67,0.689225,0,0.095,0.18,0.5,0.5,0.5,0.5,0.5,0.5
0.137916667,0.5,0.145293059,0.145293059,0.761463,0.7830505,0.641553667,0.5,0.66,0.678946571,0,0.0978,0.1833,0.5,0.5,0.5,0.5,0.5,0.5
0.1325,0.5,0.141451765,0.141451765,0.761478,0.7829945,0.641511,0.5,0.65,0.668655286,0,0.0946,0.181,0.5,0.5,0.5,0.5,0.5,0.5
0.126666667,0.5,0.134735412,0.134735412,0.761442,0.723006,0.601530333,0.5,0.635,0.653227429,0,0.0913,0.1786,0.5,0.5,0.5,0.5,0.5,0.5
0.121666667,0.5,0.130007882,0.130007882,0.761457,0.7230515,0.601555667,0.5,0.62,0.637796429,0,0.0964,0.1836,0.5,0.5,0.5,0.5,0.5,0.5
0.11625,0.5,0.124269176,0.124269176,0.761464,0.723043,0.601548,0.5,0.605,0.622354,0,0.0898,0.1781,0.5,0.5,0.5,0.5,0.5,0.5
0.11125,0.5,0.118204235,0.118204235,0.761399,0.6630965,0.561605,0.5,0.59,0.606931571,0,0.098,0.1868,0.5,0.5,0.5,0.5,0.5,0.5
0.105416667,0.5,0.113152471,0.113152471,0.761527,0.663154,0.561601667,0.5,0.575,0.591493,0,0.0873,0.1766,0.5,0.5,0.5,0.5,0.5,0.5
0.1,0.5,0.107756235,0.107756235,0.761519,0.603023,0.521516333,0.5,0.56,0.576063857,0,0.0921,0.182,0.5,0.5,0.5,0.5,0.5,0.5
0.094583333,0.5,0.101628471,0.101628471,0.761464,0.6029225,0.521467333,0.5,0.54,0.555500857,0,0.0975,0.1882,0.5,0.5,0.5,0.5,0.5,0.5
0.089166667,0.5,0.096820824,0.096820824,0.761351,0.542889,0.481482333,0.5,0.525,0.540071571,0,0.0952,0.1866,0.5,0.5,0.5,0.5,0.5,0.5
0.084166667,0.5,0.091402824,0.091402824,0.76135,0.542827,0.481441333,0.5,0.505,0.519486,0,0.0991,0.1912,0.5,0.5,0.5,0.5,0.5,0.5
0.077916667,0.5,0.085301529,0.085301529,0.761361,0.542987,0.481544333,0.5,0.485,0.498909714,0,0.089,0.183,0.5,0.5,0.5,0.5,0.5,0.5
0.0725,0.5,0.079226824,0.079226824,0.761435,0.4831175,0.441607667,0.5,0.46,0.473201286,0,0.0981,0.1922,0.5,0.5,0.5,0.5,0.5,0.5
0.066666667,0.5,0.073879412,0.073879412,0.761552,0.483212,0.441631667,0.5,0.44,0.452619,0,0.0952,0.1897,0.5,0.5,0.5,0.5,0.5,0.5
0.06125,0.5,0.067654941,0.067654941,0.761542,0.4231355,0.401583667,0.5,0.415,0.426913143,0,0.1,0.1953,0.5,0.5,0.5,0.5,0.5,0.5
0.055,0.5,0.062265765,0.062265765,0.76151,0.4229605,0.401477667,0.5,0.39,0.401196857,0,0.0925,0.1883,0.5,0.5,0.5,0.5,0.5,0.5
0.05,0.5,0.056533882,0.056533882,0.761437,0.362831,0.361415333,0.5,0.365,0.375478714,0,0.0967,0.1928,0.5,0.5,0.5,0.5,0.5,0.5
0.044583333,0.5,0.050684,0.050684,0.761322,0.362651,0.361333,0.5,0.335,0.344618429,0,0.0914,0.1881,0.5,0.5,0.5,0.5,0.5,0.5
0.038333333,0.5,0.044936706,0.044936706,0.761277,0.3027145,0.321390333,0.5,0.305,0.313749143,0,0.0964,0.1941,0.5,0.5,0.5,0.5,0.5,0.5
0.032916667,0.5,0.039412,0.039412,0.761301,0.3028875,0.321498,0.5,0.275,0.282888571,0,0.0994,0.1989,0.5,0.5,0.5,0.5,0.5,0.5
0.027083333,0.5,0.034081412,0.034081412,0.76139,0.3029935,0.321539667,0.5,0.245,0.252028,0,0.0926,0.1929,0.5,0.5,0.5,0.5,0.5,0.5
0.021666667,0.5,0.027805882,0.027805882,0.761458,0.2429465,0.281485333,0.5,0.205,0.210880571,0,0.0915,0.1921,0.5,0.5,0.5,0.5,0.5,0.5
0.015,0.5,0.021605529,0.021605529,0.761418,0.242933,0.28149,0.5,0.165,0.169733143,0,0.0912,0.192,0.5,0.5,0.5,0.5,0.5,0.5
0.009583333,0.5,0.015883882,0.015883882,0.761549,0.183039,0.241517333,0.5,0.125,0.128586857,0,0.099,0.2005,0.5,0.5,0.5,0.5,0.5,0.5
0.790416667,0.5,0.803044588,0.803044588,0.761348,0.842992,0.681552,0.5,0.905,0.931267571,0.686315789,0.8358,0.8256,0.5,0.5,0.5,0.5,0.5,0.5
0.80375,0.5,0.816845882,0.816845882,0.761297,0.8430315,0.681595333,0.5,0.865,0.890104143,0.730526316,0.842,0.8276,0.5,0.5,0.5,0.5,0.5,0.5
0.80875,0.5,0.820361412,0.820361412,0.761213,0.842871,0.681515667,0.5,0.855,0.879815571,0.756842105,0.8448,0.8279,0.5,0.5,0.5,0.5,0.5,0.5
0.811666667,0.5,0.830717882,0.830717882,0.761272,0.842881,0.681503,0.5,0.85,0.874668143,0.78,0.8475,0.8284,0.5,0.5,0.5,0.5,0.5,0.5
0.812083333,0.5,0.830880471,0.830880471,0.761233,0.842737,0.68142,0.5,0.84,0.864382571,0.792631579,0.8517,0.8314,0.5,0.5,0.5,0.5,0.5,0.5
0.815,0.5,0.829527412,0.829527412,0.761312,0.842809,0.681442,0.5,0.835,0.859235286,0.810526316,0.8553,0.8333,0.5,0.5,0.5,0.5,0.5,0.5
0.815416667,0.5,0.831027882,0.831027882,0.761327,0.8428885,0.68149,0.5,0.83,0.854089714,0.817894737,0.8573,0.8346,0.5,0.5,0.5,0.5,0.5,0.5
0.815833333,0.5,0.832385059,0.832385059,0.761386,0.843016,0.681555667,0.5,0.83,0.854098429,0.823157895,0.8583,0.8351,0.5,0.5,0.5,0.5,0.5,0.5
0.81625,0.5,0.833591882,0.833591882,0.761346,0.843101,0.681625667,0.5,0.83,0.854102429,0.829473684,0.8606,0.8368,0.5,0.5,0.5,0.5,0.5,0.5
0.815833333,0.5,0.833428353,0.833428353,0.761358,0.842913,0.681496,0.5,0.825,0.848957571,0.835789474,0.861,0.8366,0.5,0.5,0.5,0.5,0.5,0.5
0.81625,0.5,0.833688706,0.833688706,0.761332,0.8429125,0.681504333,0.5,0.825,0.848952857,0.838947368,0.8629,0.8382,0.5,0.5,0.5,0.5,0.5,0.5
0.815833333,0.5,0.832730941,0.832730941,0.761473,0.843099,0.681582333,0.5,0.82,0.843813143,0.837894737,0.8643,0.8397,0.5,0.5,0.5,0.5,0.5,0.5
0.815416667,0.5,0.831248118,0.831248118,0.761429,0.8430745,0.681580333,0.5,0.815,0.838655714,0.84,0.8649,0.8401,0.5,0.5,0.5,0.5,0.5,0.5
0.815416667,0.5,0.830457765,0.830457765,0.761516,0.8432175,0.681647333,0.5,0.81,0.833518429,0.845263158,0.8652,0.8399,0.5,0.5,0.5,0.5,0.5,0.5
0.814583333,0.5,0.831164706,0.831164706,0.761431,0.843179,0.681649333,0.5,0.81,0.833516,0.845263158,0.8652,0.8399,0.5,0.5,0.5,0.5,0.5,0.5
0.814166667,0.5,0.831732824,0.831732824,0.761368,0.8430195,0.681563667,0.5,0.81,0.833503143,0.848421053,0.8656,0.84,0.5,0.5,0.5,0.5,0.5,0.5
0.81375,0.5,0.830305647,0.830305647,0.761308,0.8429505,0.681537667,0.5,0.805,0.828358429,0.854736842,0.8656,0.8394,0.5,0.5,0.5,0.5,0.5,0.5
0.812916667,0.5,0.828892118,0.828892118,0.761386,0.842951,0.681512,0.5,0.8,0.823215143,0.862105263,0.8663,0.8394,0.5,0.5,0.5,0.5,0.5,0.5
0.8125,0.5,0.828836235,0.828836235,0.761439,0.842975,0.681510667,0.5,0.8,0.823222429,0.865263158,0.8675,0.8403,0.5,0.5,0.5,0.5,0.5,0.5
0.811666667,0.5,0.828762353,0.828762353,0.761414,0.843061,0.681576333,0.5,0.8,0.823218857,0.866315789,0.8686,0.8413,0.5,0.5,0.5,0.5,0.5,0.5
0.810416667,0.5,0.828837294,0.828837294,0.761513,0.8432355,0.681660333,0.5,0.8,0.823222571,0.867368421,0.8697,0.8423,0.5,0.5,0.5,0.5,0.5,0.5
0.809583333,0.5,0.828699059,0.828699059,0.761524,0.8432715,0.681680667,0.5,0.8,0.823230143,0.867368421,0.8699,0.8425,0.5,0.5,0.5,0.5,0.5,0.5
0.808333333,0.5,0.8277,0.8277,0.761473,0.8432815,0.681704,0.5,0.795,0.818085857,0.867368421,0.8706,0.8432,0.5,0.5,0.5,0.5,0.5,0.5
0.807083333,0.5,0.827003412,0.827003412,0.761436,0.843154,0.681631333,0.5,0.795,0.818089143,0.871578947,0.8707,0.8429,0.5,0.5,0.5,0.5,0.5,0.5
0.805833333,0.5,0.825807647,0.825807647,0.761433,0.8431635,0.681638667,0.5,0.795,0.818086143,0.868421053,0.8713,0.8438,0.5,0.5,0.5,0.5,0.5,0.5
0.805,0.5,0.823545059,0.823545059,0.761448,0.8431685,0.681637,0.5,0.79,0.812939429,0.866315789,0.8706,0.8433,0.5,0.5,0.5,0.5,0.5,0.5
0.80375,0.5,0.822909294,0.822909294,0.761438,0.843232,0.681682667,0.5,0.79,0.812943143,0.865263158,0.8715,0.8443,0.5,0.5,0.5,0.5,0.5,0.5
0.802916667,0.5,0.821364941,0.821364941,0.761377,0.8431325,0.681636,0.5,0.785,0.807794143,0.866315789,0.8711,0.8438,0.5,0.5,0.5,0.5,0.5,0.5
0.802083333,0.5,0.820040706,0.820040706,0.761365,0.8430695,0.681598,0.5,0.78,0.802648857,0.870526316,0.8703,0.8426,0.5,0.5,0.5,0.5,0.5,0.5
0.800833333,0.5,0.819934824,0.819934824,0.76137,0.842961,0.681524,0.5,0.78,0.802649286,0.870526316,0.8701,0.8424,0.5,0.5,0.5,0.5,0.5,0.5
0.799166667,0.5,0.819288824,0.819288824,0.761424,0.842954,0.681501667,0.5,0.78,0.802649714,0.875789474,0.8705,0.8423,0.5,0.5,0.5,0.5,0.5,0.5
0.798333333,0.5,0.818536941,0.818536941,0.76144,0.8429225,0.681475333,0.5,0.78,0.802651,0.877894737,0.8704,0.842,0.5,0.5,0.5,0.5,0.5,0.5
0.797083333,0.5,0.817405647,0.817405647,0.76141,0.8428675,0.681448667,0.5,0.775,0.797504143,0.883157895,0.8721,0.8432,0.5,0.5,0.5,0.5,0.5,0.5
0.795833333,0.5,0.817578824,0.817578824,0.761502,0.843034,0.681529333,0.5,0.775,0.797505286,0.882105263,0.8728,0.844,0.5,0.5,0.5,0.5,0.5,0.5
0.794166667,0.5,0.806753412,0.806753412,0.761501,0.8430375,0.681532,0.5,0.77,0.792360571,0.881052632,0.8729,0.8442,0.5,0.5,0.5,0.5,0.5,0.5
0.7925,0.5,0.806174706,0.806174706,0.761483,0.8430405,0.68154,0.5,0.77,0.792362,0.881052632,0.8727,0.844,0.5,0.5,0.5,0.5,0.5,0.5
0.791666667,0.5,0.804519882,0.804519882,0.761483,0.843051,0.681547,0.5,0.77,0.792362714,0.881052632,0.8736,0.8449,0.5,0.5,0.5,0.5,0.5,0.5
0.79,0.5,0.802778235,0.802778235,0.761491,0.8430685,0.681556,0.5,0.765,0.787208714,0.877894737,0.8734,0.845,0.5,0.5,0.5,0.5,0.5,0.5
0.78875,0.5,0.811061882,0.811061882,0.761488,0.8430625,0.681553333,0.5,0.77,0.792362,0.875789474,0.8735,0.8453,0.5,0.5,0.5,0.5,0.5,0.5
0.7875,0.5,0.800829647,0.800829647,0.761478,0.843113,0.68159,0.5,0.765,0.787208143,0.872631579,0.874,0.8461,0.5,0.5,0.5,0.5,0.5,0.5
0.785833333,0.5,0.798389176,0.798389176,0.761411,0.8430065,0.681541,0.5,0.76,0.782058429,0.873684211,0.8726,0.8446,0.5,0.5,0.5,0.5,0.5,0.5
0.785,0.5,0.797953882,0.797953882,0.761455,0.843121,0.681603,0.5,0.76,0.782066571,0.877894737,0.872,0.8436,0.5,0.5,0.5,0.5,0.5,0.5
0.78375,0.5,0.796235412,0.796235412,0.761452,0.843045,0.681553,0.5,0.755,0.776917143,0.876842105,0.8711,0.8428,0.5,0.5,0.5,0.5,0.5,0.5
0.782083333,0.5,0.795938706,0.795938706,0.761423,0.842939,0.681492,0.5,0.755,0.776918857,0.88,0.872,0.8434,0.5,0.5,0.5,0.5,0.5,0.5
0.780833333,0.5,0.794768353,0.794768353,0.761434,0.8429705,0.681509333,0.5,0.755,0.776923571,0.883157895,0.8721,0.8432,0.5,0.5,0.5,0.5,0.5,0.5
0.779583333,0.5,0.793920941,0.793920941,0.76146,0.843058,0.681559333,0.5,0.755,0.776921143,0.882105263,0.8725,0.8437,0.5,0.5,0.5,0.5,0.5,0.5
0.777916667,0.5,0.793837529,0.793837529,0.761455,0.8430085,0.681528,0.5,0.755,0.776921857,0.882105263,0.8734,0.8446,0.5,0.5,0.5,0.5,0.5,0.5
0.776666667,0.5,0.792659882,0.792659882,0.761414,0.8430685,0.681581667,0.5,0.75,0.771781429,0.884210526,0.8734,0.8444,0.5,0.5,0.5,0.5,0.5,0.5
0.775,0.5,0.792521529,0.792521529,0.761321,0.8429385,0.681525333,0.5,0.755,0.776920857,0.88,0.8734,0.8448,0.5,0.5,0.5,0.5,0.5,0.5
0.77375,0.5,0.791042824,0.791042824,0.761408,0.842979,0.681523333,0.5,0.75,0.771775571,0.88,0.8735,0.8449,0.5,0.5,0.5,0.5,0.5,0.5
0.772083333,0.5,0.788710353,0.788710353,0.761405,0.842946,0.681502333,0.5,0.75,0.771781143,0.875789474,0.8731,0.8449,0.5,0.5,0.5,0.5,0.5,0.5
0.770833333,0.5,0.787388,0.787388,0.761421,0.843005,0.681536667,0.5,0.745,0.766630857,0.875789474,0.8735,0.8453,0.5,0.5,0.5,0.5,0.5,0.5
0.77,0.5,0.786016706,0.786016706,0.761458,0.843043,0.68155,0.5,0.745,0.766625571,0.875789474,0.8725,0.8443,0.5,0.5,0.5,0.5,0.5,0.5
0.76875,0.5,0.784306,0.784306,0.761358,0.8429235,0.681503333,0.5,0.74,0.761477143,0.875789474,0.872,0.8438,0.5,0.5,0.5,0.5,0.5,0.5
0.7675,0.5,0.783304235,0.783304235,0.761367,0.842851,0.681451667,0.5,0.74,0.761487571,0.881052632,0.8721,0.8434,0.5,0.5,0.5,0.5,0.5,0.5
0.76625,0.5,0.783579882,0.783579882,0.761409,0.8428405,0.681431,0.5,0.74,0.761483571,0.88,0.8713,0.8427,0.5,0.5,0.5,0.5,0.5,0.5
0.765,0.5,0.780902941,0.780902941,0.761338,0.8427535,0.681396667,0.5,0.735,0.756327,0.886315789,0.8722,0.843,0.5,0.5,0.5,0.5,0.5,0.5
0.763333333,0.5,0.781867412,0.781867412,0.761333,0.8427445,0.681392,0.5,0.74,0.761475143,0.883157895,0.8722,0.8433,0.5,0.5,0.5,0.5,0.5,0.5
0.761666667,0.5,0.781970706,0.781970706,0.761291,0.842784,0.681432333,0.5,0.74,0.761480429,0.881052632,0.872,0.8433,0.5,0.5,0.5,0.5,0.5,0.5
0.760416667,0.5,0.781511529,0.781511529,0.761274,0.842861,0.681489333,0.5,0.74,0.761486571,0.88,0.8723,0.8437,0.5,0.5,0.5,0.5,0.5,0.5
0.75875,0.5,0.779742,0.779742,0.76133,0.8428665,0.681474333,0.5,0.735,0.756340429,0.88,0.8724,0.8438,0.5,0.5,0.5,0.5,0.5,0.5
0.7575,0.5,0.777912235,0.777912235,0.761369,0.8428785,0.681469333,0.5,0.735,0.756345,0.876842105,0.8721,0.8438,0.5,0.5,0.5,0.5,0.5,0.5
0.755833333,0.5,0.777301176,0.777301176,0.76141,0.842984,0.681526333,0.5,0.735,0.756345714,0.871578947,0.872,0.8442,0.5,0.5,0.5,0.5,0.5,0.5
0.754583333,0.5,0.774768471,0.774768471,0.761393,0.8429935,0.681538333,0.5,0.73,0.751196714,0.870526316,0.8715,0.8438,0.5,0.5,0.5,0.5,0.5,0.5
0.753333333,0.5,0.773499412,0.773499412,0.761387,0.843143,0.681640333,0.5,0.73,0.751195429,0.869473684,0.8709,0.8433,0.5,0.5,0.5,0.5,0.5,0.5
